4
73-1 A low input
12,35,3
 76.3000, 89.0000,  4.0800, 13.6300,  7.7000, 17.7700, 12.4200, 22.5490, 0.892417, 80.1558, 17.7100,0.701299
 68.3000, 90.0000,  5.4800, 11.1700,  7.1000, 16.6400, 10.4300, 23.5228, 0.905452, 68.9718, 16.6500,0.626426
 75.4000, 87.0000,  9.3000, 15.1800,  8.6000, 17.5600, 12.6300, 19.1016, 0.935087, 82.2209, 24.4800,0.515931
 80.5000, 92.0000, 10.3500, 14.2000,  5.2000, 23.3800, 12.9700, 26.6763, 0.795094,117.5962, 24.5500,0.528310
 74.5000, 95.0000, 11.1500, 15.6000,  6.0000, 22.1000, 14.8000, 27.6636, 0.834633,106.8333, 26.7500,0.553271
 79.0000, 88.0000,  9.4100, 15.5600,  4.7800, 21.3200, 14.2700, 27.0573, 0.856030,128.8912, 24.9700,0.571486
 77.1000, 91.0000,  4.8700, 10.0700,  5.0000, 20.2300,  9.3600, 23.1683, 0.947689, 85.2600, 14.9400,0.626506
 71.4000, 88.0000,  8.3800, 10.5100,  5.8000, 18.9000,  9.8000, 24.8794, 0.924865, 73.4310, 18.8900,0.518793
 77.3000, 87.0000, 10.5900, 14.4400,  7.2000, 19.7000, 13.1600, 23.0837, 0.895539, 88.4167, 25.0300,0.525769
 80.9000, 88.0000,  9.2800, 14.4800,  6.2000, 20.8100, 13.3900, 24.3543, 0.910265, 97.4194, 23.7600,0.563552
 71.4000, 90.0000,  7.6200, 11.0200,  6.1000, 18.4100, 10.0900, 26.9354, 0.909003, 67.5574, 18.6400,0.541309
 79.5000, 86.0000, 11.5600, 22.0000,  7.4000, 21.8600, 20.6300, 24.7540, 0.957931,117.5676, 33.5600,0.614720
73-1 B high input
12,35,3
110.0000, 88.0000, 24.8700, 36.8200, 13.3000, 20.7000, 33.2600, 23.4403, 0.869100,113.9800, 61.6900,0.539147
101.8000, 91.0000, 28.5600, 28.1200,  9.1000, 19.9000, 24.9100, 20.3489, 0.910077,127.2200, 56.6800,0.439485
110.1000, 90.0000, 30.0400, 41.0000, 13.2000, 20.8000, 36.9500, 23.3019, 0.854665,146.4200, 71.0400,0.520130
103.7000, 90.0000, 21.6200, 25.2300, 11.9000, 20.2000, 23.1300, 25.0863, 0.898102,103.2400, 46.8500,0.493703
102.8000, 92.0000, 21.6400, 25.1600, 11.1000, 50.0000, 23.3300, 25.6730, 0.906548,100.8000, 46.8000,0.498504
 99.5000, 93.0000, 26.8000, 20.8700, 10.2000, 19.4000, 18.7000, 25.8818, 0.846617, 93.1000, 47.6700,0.392280
105.7000, 94.0000, 17.1300, 18.8400,  6.3000, 21.2000, 17.5300, 22.8338, 0.894801,131.5600, 35.9700,0.487351
112.3000, 92.0000, 31.2600, 36.6900, 11.5000, 21.1000, 32.1900, 22.9736, 0.885390,147.9800, 67.9500,0.473731
109.5000, 92.0000, 22.7700, 27.4800,  8.5000, 27.9100, 25.2000, 23.6997, 0.921563,151.4600, 50.2500,0.501493
